StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1_1,1_2,1_3,1_8,1_9,2_1,2_2,2_3,2_8,2_9,T1_1,T1_2,T1_3,T1_4,T1_5,T1_6,T1_7,GA1_1,GA1_2,GA1_3,GA1_4,GA1_5,GA2,GA3_1,GA3_2,GA3_3,GA3_4,GA3_5,GA3_6,GA3_7,GA3_8,GA4,GA5,GA6,N1_1,N1_2,N1_3,N1_4,N1_5,N2,N3_1,N3_2,N3_3,N3_4,N3_5,N3_6,N3_7,N3_8,N4,N5,N6,FB1_1,FB1_2,FB1_3,FB1_4,FB1_5,FB2,FB3_1,FB3_2,FB3_3,FB3_4,FB3_5,FB3_6,FB3_7,FB3_8,FB4,FB5,FB6,1,2_1,imid,Q_Language,group,SC1,SC2,SC3
2021-10-19 12:31:34,2021-10-19 13:14:06,IP Address,100,2551,True,2021-10-19 13:14:06,R_2vlc7IikA8zco0j,anonymous,NL,1,energie,huizenmarktt,arbeidskrachteen,corona,verharding maatschapij,verrharding,arbeidsmarkt,huizen tekort,asielzoekers,energie prijs,Agree -6,Agree -6,Agree -6,Agree -6,Neither agree nor disagree - 4,Somewhat disagree - 3,Somewhat disagree - 3,,,,,,,,,,,,,,,,,,Agree - 6,Agree - 6,Agree - 6,Agree - 6,Agree - 6,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Slightly interesting - 2,4,174743,NL,FB,0,5,2
2021-10-19 13:29:29,2021-10-19 13:35:07,IP Address,100,337,True,2021-10-19 13:35:08,R_1pJZgBJEQbDDkNk,anonymous,NL,0.89999997615814208984375,zorg,onderwijs,cultuur,sport,energie,energiekosten,corona,peter r de vries,weer,afsluitdijk,Agree -6,Agree -6,Agree -6,Agree -6,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Agree - 6,Agree - 6,Agree - 6,Agree - 6,Agree - 6,Neither too much nor too little attention - 4,Moderately too little - 2,Slightly too little - 3,Moderately too little - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Sometimes - 3,Agree - 6,Agree - 6,Agree - 6,Agree - 6,Agree - 6,Slightly too much attention - 5,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Somewhat agree - 5,Somewhat agree - 5,About half of the time - 4,Agree - 6,Agree - 6,Somewhat agree - 5,Somewhat agree - 5,Agree - 6,Slightly too much attention - 5,Moderately too little - 2,Moderately too little - 2,Moderately too little - 2,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Slightly too little - 3,Slightly too much - 5,Somewhat agree - 5,Somewhat agree - 5,Usually - 5,Moderately interesting - 3,7,479853,NL,FB,2,5,3
2021-10-19 13:30:49,2021-10-19 13:45:32,IP Address,100,882,True,2021-10-19 13:45:32,R_29vvJ9mhzlHEaEy,anonymous,NL,1,Corona,Klimaat/mileu,Criminaliteit,Ouderenzorg,Woningnood,Stijging van het aantal besmettingen met corona,Tramongeluk Den Haag,Wolven op de Veluwe,Kinderen uit huis geplaatst door Toeslagen Affaire,Het stadion van NEC blijft voorlopig gesloten,Agree -6,Agree -6,Agree -6,Neither agree nor disagree - 4,Somewhat disagree - 3,Disagree - 2,Disagree - 2,,,,,,,,,,,,,,,,,,Agree - 6,Neither agree of disagree - 4,Disagree - 2,Disagree - 2,Disagree - 2,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Disagree - 2,Disagree - 2,Never - 1,,,,,,,,,,,,,,,,,,Not interesting at all - 1,3,34281,NL,NOS,1,1,3
2021-10-19 13:31:36,2021-10-19 13:47:18,IP Address,100,942,True,2021-10-19 13:47:18,R_25GzpBnr39fimtb,anonymous,NL,1,Stikstofbeleid,Economie,Woningbeleid,Gezondheidszorg,Vluchtelingen,Economie,Huisvesting,Gezondheid,Vluchtelingenopvang,Stikstof,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Agree -6,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Somewhat agree - 5,Somewhat agree - 5,Somewhat agree - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither too much nor too little attention - 4,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Moderately too much - 6,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Neither agree nor disagree - 4,Somewhat agree - 5,About half of the time - 4,Agree - 6,Agree - 6,Neither agree of disagree - 4,Neither agree of disagree - 4,Somewhat disagree - 3,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Slightly too much - 5,Slightly too much - 5,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Somewhat agree - 5,Somewhat agree - 5,Sometimes - 3,Somewhat disagree - 3,Somewhat agree - 5,Somewhat agree - 5,Somewhat agree - 5,Somewhat agree - 5,Slightly too little attention - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Somewhat agree - 5,Neither agree nor disagree - 4,About half of the time - 4,Moderately interesting - 3,6,3861380,NL,GA,5,2,3
2021-10-19 13:38:14,2021-10-19 13:48:49,IP Address,100,634,True,2021-10-19 13:48:50,R_2RV2HwzAVZ9dqLB,anonymous,NL,1,Woningen,Covid,Kabinet,Prijs energie,Armoede,Eu en Polen,Man voor tram geduwd,Energie tegemoet koming,Het weer,Geen ideeo,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat disagree - 3,Neither agree nor disagree - 4,Somewhat agree -5,Somewhat agree - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Slightly too little attention - 3,Moderately too little - 2,Moderately too little - 2,Far too little - 1,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Far too much - 7,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Seldom - 2,,,,,,,,,,,,,,,,,,Disagree - 2,Strongly disagree - 1,Somewhat agree - 5,Somewhat agree - 5,Somewhat agree - 5,Moderately too little attention - 2,Far too little - 1,Far too little - 1,Far too little - 1,Moderately too little - 2,Far too little - 1,Slightly too little - 3,Moderately too little - 2,Moderately too little - 2,Neither agree nor disagree - 4,Somewhat agree - 5,Never - 1,Not interesting at all - 1,5,3235222,NL,GA,4,5,0
2021-10-19 14:02:36,2021-10-19 14:16:15,IP Address,100,818,True,2021-10-19 14:16:16,R_31t7vl1zR95ttFQ,anonymous,NL,1,Toeslagen,Woninfbouw,Belastingdruk,Vluchtelingen,Gasprijzen,Covid,Energie,Formatie,Vluchtelingen,Gasprijs,Somewhat disagree - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat disagree - 3,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,,,,,,,,,,,,,,,,,,Somewhat agree - 5,Somewhat disagree - 3,Neither agree of disagree - 4,Somewhat agree - 5,Somewhat agree - 5,Slightly too much attention - 5,Slightly too much - 5,Slightly too little - 3,Far too little - 1,Slightly too much - 5,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Slightly too little - 3,Neither agree nor disagree - 4,Somewhat disagree - 3,Sometimes - 3,Somewhat disagree - 3,Disagree - 2,Neither agree nor disagree - 4,Somewhat agree - 5,Somewhat agree - 5,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Moderately too little - 2,Far too little - 1,Slightly too much - 5,Neither too much nor too little - 4,Moderately too little - 2,Far too little - 1,Slightly too much - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Sometimes - 3,Slightly interesting - 2,8,2764740,NL,FB,0,5,3
2021-10-19 14:10:22,2021-10-19 14:25:31,IP Address,100,909,True,2021-10-19 14:25:31,R_1IzVfSdgIuIAw1G,anonymous,NL,0.89999997615814208984375,Klimaat,"Milleu ",Criminaliteit,"Drugshandel ","Kinderopvangtoeslag affaire ",Geweld tegen hulpverleners,Vormen v een coalitie,Jongeren die man onder tram drukken,"Uithuisplaatsing geplaatste kinderen toeslag affaire ","Noodopvang ter Apel ",Agree -6,Agree -6,Agree -6,Agree -6,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat disagree - 3,,,,,,,,,,,,,,,,,,Strongly agree - 7,Strongly agree - 7,Somewhat disagree - 3,Disagree - 2,Disagree - 2,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Moderately too little - 2,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Usually - 5,Somewhat disagree - 3,Somewhat disagree - 3,Somewhat disagree - 3,Neither agree nor disagree - 4,Somewhat agree - 5,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Moderately too little - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Neither too much nor too little - 4,Somewhat agree - 5,Neither agree nor disagree - 4,Sometimes - 3,Very interesting - 4,8,3172997,NL,FB,0,5,5
2021-10-19 14:26:59,2021-10-19 14:33:59,IP Address,100,420,True,2021-10-19 14:33:59,R_2Cjna1lRx4vAI27,anonymous,NL,1,energie,huisvesting,gezondheidszorg,criminaliteit,asielzoekers,stadionveiligheid,moord peter r de vries,asielzoekers,zorgkosten,?,Neither agree nor disagree - 4,Somewhat agree -5,Somewhat agree -5,Somewhat disagree - 3,Neither agree nor disagree - 4,Somewhat agree -5,Somewhat disagree - 3,,,,,,,,,,,,,,,,,,Somewhat agree - 5,Somewhat agree - 5,Disagree - 2,Somewhat disagree - 3,Disagree - 2,Slightly too much attention - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Moderately too little - 2,Slightly too much - 5,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Somewhat agree - 5,Seldom - 2,Disagree - 2,Disagree - 2,Neither agree nor disagree - 4,Somewhat agree - 5,Somewhat agree - 5,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Somewhat agree - 5,Agree - 6,Seldom - 2,Moderately interesting - 3,9,483951,NL,NOS,0,4,5
2021-10-19 14:21:25,2021-10-19 14:50:26,IP Address,100,1741,True,2021-10-19 14:50:28,R_1HeQrbXSIiAwrl3,anonymous,NL,0.89999997615814208984375,"Alles rondom vluchtelingen en inburgering ","Woningnood ",Geestelijke gezondheidszorg,.,.,Tram incident,"Dansmarathon ",Q music,",",",",Agree -6,Agree -6,Agree -6,Somewhat agree -5,Disagree - 2,Disagree - 2,Somewhat disagree - 3,,,,,,,,,,,,,,,,,,Strongly agree - 7,Strongly agree - 7,Strongly disagree - 1,Strongly disagree - 1,Strongly disagree - 1,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Somewhat agree - 5,Never - 1,Somewhat disagree - 3,Disagree - 2,Somewhat disagree - 3,Neither agree nor disagree - 4,Somewhat agree - 5,Slightly too much attention - 5,Slightly too little - 3,Slightly too little - 3,Slightly too little - 3,Slightly too much - 5,Slightly too little - 3,Far too much - 7,Far too much - 7,Slightly too much - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Never - 1,Moderately interesting - 3,8,4661827,NL,FB,0,4,3
2021-10-19 14:58:03,2021-10-19 15:14:51,IP Address,100,1007,True,2021-10-19 15:14:51,R_UT8gDwt9KuNK1mV,anonymous,NL,1,Woningnood,Europa,Immigratie,Gezondheidszorg,Corona,Europa,Immigratie,Zorgpremie,Corona,Gasprijs,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Somewhat agree -5,,,,,,,,,,,,,,,,,,Somewhat agree - 5,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Slightly too much attention - 5,Slightly too much - 5,Slightly too much - 5,Moderately too little - 2,Slightly too little - 3,Neither too much nor too little - 4,Moderately too little - 2,Moderately too little - 2,Far too little - 1,Somewhat agree - 5,Somewhat agree - 5,Sometimes - 3,,,,,,,,,,,,,,,,,,Very interesting - 4,7,120042,NL,NOS,0,0,3
2021-10-19 15:13:43,2021-10-19 15:33:36,IP Address,100,1193,True,2021-10-19 15:33:36,R_3QRjml9FPwEk76w,anonymous,NL,0.89999997615814208984375,Woningnood,"Kabinetsformatie ","COA opvangplaatsen Afghaanse vluchtelingen ","Corona toename (Biblebelt) ziekenhuisopnames ","Toename bedreigingen advocaten ",Coronatoename,Bedreigingen tegen advocaten,"Record koers bitcoins ",Goffertstadion blijft dicht na instorting,"Ter Apel opvang overvol/ burgemeester ",Strongly agree - 7,Agree -6,Agree -6,Somewhat agree -5,Strongly disagree - 1,Neither agree nor disagree - 4,Disagree - 2,,,,,,,,,,,,,,,,,,Strongly agree - 7,Agree - 6,Disagree - 2,Strongly disagree - 1,Strongly disagree - 1,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Neither too much nor too little - 4,Slightly too much - 5,Far too little - 1,Far too little - 1,Moderately too little - 2,Somewhat disagree - 3,Somewhat agree - 5,Never - 1,,,,,,,,,,,,,,,,,,Extremely interesting - 5,4,5027394,NL,NOS,0,0,5
2021-10-19 15:31:45,2021-10-19 15:38:03,IP Address,100,378,True,2021-10-19 15:38:03,R_3eq6VDIpwtXg2Ps,anonymous,NL,1,klimaat,wonen,infrastructuur,nieuw kabinet,toeslagaffaire,toeslagaffaire,klimaat,x,x,x,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Somewhat agree -5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat disagree - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree - 3,Somewhat agree - 5,Somewhat agree - 5,Somewhat agree - 5,Neither agree nor disagree - 4,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Moderately too little - 2,Neither too much nor too little - 4,Moderately too little - 2,Neither too much nor too little - 4,Neither too much nor too little - 4,Somewhat agree - 5,Somewhat agree - 5,Never - 1,Moderately interesting - 3,5,5047801,NL,FB,0,5,0
2021-10-19 15:41:33,2021-10-19 15:43:48,IP Address,100,135,True,2021-10-19 15:43:48,R_1mmaLaOsLnOZ5gD,anonymous,NL,1,Alexia,Brandstof,Energieprijzen,Inflatie,Kamer,Alexia,Energieprijzen,Inflatie,Brandstofprijzen,Duur,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat disagree - 3,Neither agree nor disagree - 4,Somewhat agree - 5,Somewhat agree - 5,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Slightly too little - 3,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,About half of the time - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither agree of disagree - 4,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too much - 5,Neither too much nor too little - 4,Neither too much nor too little - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,About half of the time - 4,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat disagree - 3,Neither agree nor disagree - 4,Somewhat agree - 5,Neither too much nor too little attention - 4,Slightly too much - 5,Neither too much nor too little - 4,Slightly too little - 3,Far too much - 7,Neither too much nor too little - 4,Moderately too much - 6,Neither too much nor too little - 4,Slightly too much - 5,Neither agree nor disagree - 4,Neither agree nor disagree - 4,About half of the time - 4,Moderately interesting - 3,8,4149835,NL,GA,5,4,3
2021-10-19 15:54:54,2021-10-19 16:01:58,IP Address,100,424,True,2021-10-19 16:01:58,R_3R4slW5xc3eJFz9,anonymous,NL,0.89999997615814208984375,Woningen,Klimaat,Pensioenen,Zorg,Fotmatie,Eu en Polen,Formatie,Energieprijzen,Den Haag tramdode,Coronabesmdttingen,Somewhat disagree - 3,Neither agree nor disagree - 4,Neither agree nor disagree - 4,Somewhat agree -5,Somewhat disagree - 3,Somewhat disagree - 3,Strongly disagree - 1,,,,,,,,,,,,,,,,,,Somewhat agree - 5,Agree - 6,Disagree - 2,Disagree - 2,Strongly disagree - 1,Neither too much nor too little attention - 4,Neither too much nor too little - 4,Neither too much nor too little - 4,Slightly too little - 3,Moderately too little - 2,Slightly too much - 5,Far too little - 1,Far too little - 1,Neither too much nor too little - 4,Neither agree nor disagree - 4,Somewhat agree - 5,Sometimes - 3,,,,,,,,,,,,,,,,,,Very interesting - 4,4,4078029,NL,NOS,0,1,3
